"","AGI","logFC","logCPM","LR","PValue","FDR","symbol2","full_name"
"4481","AT3G16030",0.32237341997207,4.21414792586862,4.46706278441257,0.0345543435006006,0.259115164094439,"CES101;RFO3","CALLUS EXPRESSION OF RBCS 101;RESISTANCE TO FUSARIUM OXYSPORUM 3"
"4482","AT3G14075",0.291859232142054,4.46025373470936,4.46556691191725,0.034584611383485,0.25924260736234,NA,NA
"4483","AT1G66030",1.50263104969497,-1.19839649532625,4.46546033697684,0.0345867689067725,0.25924260736234,"CYP96A14P","cytochrome P450, family 96, subfamily A, polypeptide 14 pseudogene"
"4484","AT1G09050",-0.397742799299003,2.77119957884149,4.46335353192016,0.0346294483666513,0.259504621769897,NA,NA
"4485","ATMG00660",1.58907728274845,-0.841696748659995,4.46200788402066,0.0346567371897526,0.259651211382401,"ORF149","NA"
"4486","AT3G60080",-0.284165869619793,5.58770631935971,4.46028757483877,0.0346916566378563,0.259854892185744,"BTL13","BCA2Â zinc finger ATL 13"
"4487","AT2G18850",-0.377071748942001,3.72314218872561,4.45603066477817,0.0347782231533181,0.260445253933095,NA,NA
"4488","AT4G38160",-0.485471074197728,3.11028962820281,4.4546789959484,0.0348057572745484,0.260593372535511,"mTERF6;pde191","mitochondrial transcription termination factor 6;pigment defective 191"
"4489","AT3G20390",-0.302080218139404,7.89470808623417,4.4537694513156,0.0348242979498719,0.260674105527199,"RidA","Reactive Intermediate Deaminase A"
"4490","AT3G06035",-0.300162537356459,5.70811833451148,4.45329136307457,0.0348340477133041,0.260689013644197,NA,NA
"4491","AT5G24640",-1.99240087538256,-1.67441599885478,4.45192392538401,0.0348619499453873,0.260814226901652,NA,NA
"4492","AT5G48430",-0.50752798179386,5.234655121887,4.45092373006585,0.0348823734851294,0.260814226901652,NA,NA
"4493","AT5G10520",0.572425017929791,5.13402639209883,4.45088498381551,0.0348831649178728,0.260814226901652,"RBK1","ROP binding protein kinases 1"
"4494","AT1G66890",-0.432296680277982,2.99494300361687,4.45057963192433,0.0348894027071958,0.260814226901652,NA,NA
"4495","AT1G50590",-0.60741221612456,3.38402560622978,4.45057054203906,0.0348895884150624,0.260814226901652,NA,NA
"4496","AT3G04180",-1.99254816856562,-1.67423837792061,4.44895013074157,0.0349227102094644,0.261003760778119,NA,NA
"4497","AT2G25810",0.369121873933,5.92516299796525,4.44729867316605,0.0349565004360045,0.261198204947882,"TIP4;1","tonoplast intrinsic protein 4;1"
"4498","AT3G50840",0.359171608164668,3.1305386882097,4.44609262128432,0.0349811988845291,0.26130597394179,NA,NA
"4499","AT5G19090",-0.305112723411911,6.19562571011394,4.44583503467479,0.0349864763039139,0.26130597394179,NA,NA
"4500","AT4G13670",-0.426586153582598,3.68833281769303,4.44365951209357,0.0350310815102177,0.261564049179968,"PTAC5","plastid transcriptionally active 5"
"4501","AT5G53592",-1.88316978423152,-1.44305930067877,4.44339063045745,0.0350365985762466,0.261564049179968,NA,NA
"4502","AT4G23760",-0.345196486369095,3.80768030254538,4.44196973317392,0.0350657684463561,0.26172366755541,NA,NA
"4503","AT4G29930",0.628810255109773,3.51432249630148,4.44087158531081,0.0350883299322687,0.261833902372661,NA,NA
"4504","AT4G05390",-0.378063470599639,6.40651075535884,4.44017817021028,0.0351025839890681,0.261882110834961,"ATRFNR1;RFNR1","root FNR 1;root FNR 1"
"4505","AT1G26700",0.395073383656581,3.30179903734846,4.43917588880975,0.0351231979020138,0.261918317100082,"ATMLO14;MLO14","MILDEW RESISTANCE LOCUS O 14;MILDEW RESISTANCE LOCUS O 14"
"4506","AT5G10970",-0.448099594102659,3.48734029392796,4.43910065464762,0.0351247457531496,0.261918317100082,NA,NA
"4507","AT1G15385",0.657947822369829,1.16880902740347,4.4385440520225,0.035136199389995,0.261918317100082,NA,NA
"4508","AT2G23000",-0.573710741445575,1.74076080107233,4.43842664027477,0.0351386159599776,0.261918317100082,"scpl10","serine carboxypeptidase-like 10"
"4509","AT5G54170",-0.406434838569266,5.10602458618385,4.43607708065451,0.0351870111875728,0.262167813141822,NA,NA
"4510","AT1G17450",0.311507246181255,4.79455480823295,4.43567327686924,0.0351953355836891,0.262167813141822,NA,NA
"4511","AT1G68670",0.337238558107264,5.80113268009574,4.43566557064944,0.0351954944670782,0.262167813141822,"HHO2;NIGT1.2","NA;NITRATE-INDUCIBLE, GARP-TYPE TRANSCRIPTIONAL REPRESSOR 1/HYPERSENSITIVE TO LOW Pi-ELICITED PRIMARY ROOT SHORTENING 1.2"
"4512","AT1G72220",-0.36623430574224,3.01940020658724,4.4310044346029,0.0352917332813551,0.262826423253567,"ATL54","Arabidopsis TÃ³xicos en Levadura 54"
"4513","AT1G53170",1.00674142376583,2.15225702568584,4.42953397113921,0.0353221511322882,0.26299466482321,"ATERF-8;ATERF8;ERF8","NA;ETHYLENE RESPONSE ELEMENT BINDING FACTOR 4;ethylene response factor 8"
"4514","AT5G47530",0.428665375822101,2.80166004340901,4.42854627450103,0.0353425979157852,0.263088607701864,NA,NA
"4515","AT1G08680",-0.37797466195853,6.34409931629334,4.42536763063535,0.0354084846336913,0.263486955142572,"AGD14;ZIGA4","ARF-GAP domain 14;ARF GAP-like zinc finger-containing protein ZIGA4"
"4516","AT5G62980",-0.359738582243518,3.32879356023859,4.42520815456543,0.0354117936260894,0.263486955142572,"FOLB2","NA"
"4517","AT3G59490",0.384767442769284,3.21889930561278,4.42082011316399,0.0355029687669077,0.264068796853182,NA,NA
"4518","AT2G28650",-0.497178062525913,3.02067845879692,4.42068842862957,0.0355057087132515,0.264068796853182,"ATEXO70H8;EXO70H8","exocyst subunit exo70 family protein H8;exocyst subunit exo70 family protein H8"
"4519","AT1G06690",0.449807989803051,2.15039059505242,4.41728571557126,0.0355765853761999,0.264537380352085,NA,NA
"4520","AT5G66920",-0.327031281539912,7.25772101265837,4.41598729933595,0.0356036696848581,0.264680201051018,"sks17","SKU5  similar 17"
"4521","AT2G43920",-0.92397949002616,0.58463510877892,4.4137824070124,0.0356497120612791,0.264963863013293,"ATHOL2;HOL2","NA;HARMLESS TO OZONE LAYER 2"
"4522","AT2G25890",1.50205740443193,-1.19870597425946,4.41276121008539,0.0356710577139211,0.265063883525691,NA,NA
"4523","AT1G25540",0.331358381561624,5.77219222021285,4.4108996699065,0.0357100031249147,0.265254179875019,"MED25;PFT1","mediator 25;PHYTOCHROME AND FLOWERING TIME 1"
"4524","AT4G15248",1.86153224295939,-0.840285311419257,4.41078254902698,0.0357124549060944,0.265254179875019,"BBX30;miP1b","B-box domain protein 30;microProtein 1b"
"4525","AT1G79245",0.553998429931935,9.02332614937273,4.40674820976676,0.0357970164432284,0.26578494330203,NA,NA
"4526","AT3G57070",0.344260739140377,4.82810959174564,4.4066187355481,0.0357997337475444,0.26578494330203,NA,NA
"4527","AT4G35360",0.295829003695367,4.95687406892277,4.40481529938693,0.0358376053140061,0.26600733681494,NA,NA
"4528","AT4G04450",-0.758383069672735,0.636038086603609,4.40405789379409,0.0358535230809409,0.266030368559398,"AtWRKY42;WRKY42","NA;NA"
"4529","AT1G21230",0.617087668935503,1.21172771263945,4.40391426494648,0.0358565424440663,0.266030368559398,"WAK5","wall associated kinase 5"
"4530","AT2G21185",-0.734367054695438,2.31042528018189,4.4021651474858,0.0358933337190464,0.266151376016331,NA,NA
"4531","AT1G63520",-0.628765154292312,1.34992796227315,4.40211463901766,0.0358943967105933,0.266151376016331,NA,NA
"4532","AT3G59900",0.762442026429932,2.93965760343347,4.40191137451234,0.0358986749095133,0.266151376016331,"ARGOS","AUXIN-REGULATED GENE INVOLVED IN ORGAN SIZE"
"4533","AT1G75000",0.534734925783137,2.07682012908396,4.40163298937773,0.0359045350717822,0.266151376016331,"ELO3","ELO homolog 3"
"4534","AT1G73010",-0.763034336796549,2.60794049791154,4.3933754307198,0.0360788173352353,0.267384300859854,"AtPPsPase1;ATPS2;PPsPase1;PS2","pyrophosphate-specific phosphatase1;phosphate starvation-induced gene 2;pyrophosphate-specific phosphatase1;phosphate starvation-induced gene 2"
"4535","AT5G11090",-0.476655795564383,6.65175031291917,4.39146720853434,0.0361192176610024,0.267624686184124,NA,NA
"4536","AT2G16380",0.557663083731571,1.98491974381964,4.38981365959029,0.0361542644107501,0.26773671773088,NA,NA
"4537","AT5G45630",-1.70778451553709,-0.524654643100812,4.38976046390148,0.036155392477054,0.26773671773088,NA,NA
"4538","AT4G27860",0.318761875670788,6.6775688055211,4.38962612977569,0.0361582413267881,0.26773671773088,"MEB1","MEMBRANE OF ER BODY 1"
"4539","AT3G15352",-0.380773826035481,3.22802128009323,4.38816680002654,0.0361892047587198,0.267848111738573,"ATCOX17;COX17","ARABIDOPSIS THALIANA CYTOCHROME C OXIDASE 17;cytochrome c oxidase 17"
"4540","AT5G24750",-0.337930047947131,3.53741114380073,4.38816572191032,0.0361892276439832,0.267848111738573,NA,NA
"4541","AT2G24160",-1.14775341691334,-0.0666392668679012,4.38682759024096,0.0362176439574739,0.267999399308311,NA,NA
"4542","AT3G11670",0.321604122433388,4.22495733620109,4.38539623762287,0.0362480657473615,0.26816545690067,"DGD1","DIGALACTOSYL DIACYLGLYCEROL DEFICIENT 1"
"4543","AT5G17900",-0.299189124912593,5.89262287104549,4.3835171689038,0.0362880438506221,0.268402124030069,NA,NA
"4544","AT3G51130",0.315399682054126,5.77377730608595,4.37913085832805,0.0363815444678762,0.269034475618305,NA,NA
"4545","AT5G41120",0.342965865603007,3.44729454129076,4.37550705251731,0.0364589814195222,0.269511072556737,"ELT4","NA"
"4546","AT1G72670",-0.342715274801161,3.31430640595931,4.37503359312332,0.0364691114903281,0.269511072556737,"iqd8","IQ-domain 8"
"4547","AT3G52605",-0.568004067077211,1.66132944609375,4.37498942058373,0.036470056750059,0.269511072556737,NA,NA
"4548","AT3G19025",1.25561059791554,-0.554569478632477,4.36951723218048,0.0365873561852447,0.270318457022118,NA,NA
"4549","AT3G03720",0.300833997284265,5.49889792509214,4.36804741045976,0.0366189298877158,0.270492258097829,"AtCAT4;CAT4","NA;cationic amino acid transporter 4"
"4550","AT4G28550",0.358038024254382,4.05041970937792,4.36662391110773,0.0366495357189721,0.270625371820782,NA,NA
"4551","AT4G04223",-0.719939466723351,0.802936550264502,4.36646015020378,0.0366530583642753,0.270625371820782,NA,NA
"4552","AT5G28750",-0.303781771831507,4.20534283795615,4.36560500859686,0.03667145899434,0.270701749808395,NA,NA
"4553","AT5G63880",0.323651642637935,4.48938874469615,4.36334235668202,0.0367201925941645,0.271001957291701,"VPS20.1","NA"
"4554","AT2G26750",-0.91987320982712,-0.131037020330038,4.36216373466841,0.0367456049262668,0.271098555117586,NA,NA
"4555","AT2G37970",0.395605893777979,5.89545069515694,4.36198699283873,0.0367494172537529,0.271098555117586,"AtHBP2;HBP2;SOUL-1","NA;haem-binding protein 2;NA"
"4556","AT3G27180",-0.361980517685927,3.08817828457783,4.36035853084847,0.0367845627300539,0.271267571231407,NA,NA
"4557","AT3G58690",-0.362481521340003,3.34773588455619,4.36017737747065,0.0367884745581073,0.271267571231407,NA,NA
"4558","AT1G18850",-0.422553506834768,4.22472603173794,4.35906712725624,0.0368124588315311,0.271384870920822,"PCP2","LANT-SPECIFIC COMPONENT OF THE PRE- rRNA PROCESSING COMPLEX2"
"4559","AT5G18520",0.292727996838445,6.80070068543306,4.35756962307163,0.0368448347308159,0.271563969428575,"Cand7","candidate G-protein Coupled Receptor 7"
"4560","AT5G17260",-0.581601342200696,1.30243694258452,4.35718382927557,0.0368531803856296,0.27156591388551,"anac086;NAC086;NAC86","NAC domain containing protein 86;NAC domain containing protein 86;NAC domain containing protein 86"
"4561","AT5G55110",0.6294874445334,1.47498854723346,4.35523035270829,0.0368954692176182,0.271793370199461,NA,NA
"4562","AT3G50190",0.671954098270037,2.58990870100548,4.35501082001795,0.0369002248333415,0.271793370199461,NA,NA
"4563","AT1G14205",0.896406868703986,-0.13218829796004,4.35463547580465,0.0369083571952748,0.271793692411927,NA,NA
"4564","AT1G48570",-0.410418715155806,4.08962377240563,4.35322758466219,0.0369388778706992,0.271958846233838,NA,NA
"4565","AT4G31615",-2.78433928388121,-1.73755046626903,4.35196518780038,0.0369662669534984,0.272014862578766,"REM35","reproductive meristem 35"
"4566","AT3G56650",-0.525422326881587,2.44011016404039,4.35182749461375,0.0369692556441309,0.272014862578766,"PPD6","PsbP-domain protein 6"
"4567","AT2G42660",0.399723757540164,2.91750466908307,4.35175764300928,0.0369707719003996,0.272014862578766,NA,NA
"4568","AT5G63670",-0.308256945891882,4.41036625508299,4.35073687934967,0.0369929368656509,0.272118359141769,"SPT4-2;SPT42","NA;SPT4 homolog 2"
"4569","AT4G33810",-0.70116914048809,2.07025473733549,4.35034147551535,0.037001526443545,0.272121972325673,NA,NA
"4570","AT4G23170",1.53179127750204,-0.73839560635455,4.34773400573783,0.0370582222927348,0.272479296604043,"CRK9;EP1","CYSTEINE-RICH RLK (RECEPTOR-LIKE PROTEIN KINASE) 9;NA"
"4571","AT1G06780",0.331398552750221,5.63407768986076,4.34647634025107,0.0370856010197914,0.272620950660037,"GAUT6","galacturonosyltransferase 6"
"4572","AT1G33800",0.347071886439458,5.96071233397315,4.34535165776399,0.0371101027193079,0.272741397982105,"AtGXMT1;GXM3;GXMT1","NA;glucuronoxylan methyltransferase3;glucuronoxylan methyltransferase 1"
"4573","AT1G68845",1.70642334977611,-1.29045525908199,4.34341418081039,0.0371523512709619,0.272992194928244,NA,NA
"4574","AT5G07680",0.482964349520045,5.11665253442189,4.34270536180004,0.037167820336391,0.273040719856519,"ANAC079;ANAC080;ATNAC4;NAC080;NAC4","Arabidopsis NAC domain containing protein 79;NAC domain containing protein 80;NA;NAC domain containing protein 80;NA"
"4575","AT5G39020",0.539142349138605,2.1469060352508,4.3423670179709,0.0371752066348305,0.273040719856519,"MDS3","MEDOS 3"
"4576","AT5G67520",0.449164517301421,3.97066572610298,4.34009301497014,0.0372248897270672,0.273326831713372,"APK4","adenosine-5'-phosphosulfate (APS) kinase 4"
"4577","AT2G24945",-2.23680927563988,0.345511379194977,4.33983963298463,0.0372304299967889,0.273326831713372,NA,NA
"4578","AT4G00700",0.324504363227995,5.51445426681134,4.33512823803883,0.0373336034891332,0.274024409008705,"MCTP9","multiple C2 domain and transmembrane region protein 9"
"4579","AT5G50840",0.37714949690132,4.21416436171686,4.33259242792579,0.0373892584104254,0.274372976874233,NA,NA
"4580","AT2G07709",0.458459045245021,2.91903485340366,4.3322178420233,0.0373974870330008,0.274373440891462,NA,NA
"4581","AT1G79520",-0.442666066439512,5.10930541545136,4.33025522309195,0.0374406313962766,0.274630014446122,NA,NA
"4582","AT2G44280",0.394217785181506,2.83420027544182,4.328998057143,0.0374682951419963,0.274772949227709,NA,NA
"4583","AT2G35210",0.685177954012264,1.75548435065282,4.32567487022276,0.0375415245310463,0.275249903402186,"AGD10;MEE28;RPA","NA;MATERNAL EFFECT EMBRYO ARREST 28;root and pollen arfgap"
"4584","AT1G06330",0.97844114406442,0.0311423907474662,4.32411232389981,0.0375760084455234,0.275442634333874,NA,NA
"4585","AT1G30400",0.394808520122074,8.80351668513426,4.31943321524486,0.0376794705622741,0.276104409131355,"ABCC1;ATABCC1;ATMRP1;EST1;MRP1","ATP-binding cassette C1;Arabidopsis thaliana ATP-binding cassette C1;ARABIDOPSIS THALIANA MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN 1;NA;multidrug resistance-associated protein 1"
"4586","AT5G56080",0.317283678695504,5.32405395853381,4.31928639201693,0.0376827218700195,0.276104409131355,"ATNAS2;NAS2","ARABIDOPSIS THALIANA NICOTIANAMINE SYNTHASE 2;nicotianamine synthase 2"
"4587","AT2G26340",-0.341903555866605,3.84585722404503,4.31586996957112,0.0377584594498685,0.276599030833765,NA,NA
"4588","AT5G64090",0.298454655274073,4.80064098894026,4.31433274017608,0.0377925898130401,0.276788710309018,NA,NA
"4589","AT1G70170",0.739672305988113,4.15549431361573,4.31029622709744,0.0378823645507213,0.277385751499965,"At2-MMP;MMP","NA;matrix metalloproteinase"
"4590","AT1G08510",0.30617516932008,7.29582168683359,4.30802433110589,0.0379329912903527,0.277695941903797,"FATB","fatty acyl-ACP thioesterases B"
"4591","AT4G36110",-0.706988775996833,0.96241522472199,4.30764364499539,0.037941481401081,0.27769759486803,"SAUR9","SMALL AUXIN UPREGULATED RNA 9"
"4592","AT3G62590",0.43660143602519,2.88391605697485,4.30605475253167,0.0379769385928359,0.277896578962646,"PLIP3","PLASTID LIPAS3"
"4593","AT5G25800",-0.317863178333472,4.1101851242829,4.30520527698295,0.0379959094485768,0.277974863769013,NA,NA
"4594","AT1G70230",0.437878962617149,4.46687574472647,4.30476870528196,0.0380056630202331,0.2779856963008,"AXY4;TBL27","ALTERED XYLOGLUCAN 4;TRICHOME BIREFRINGENCE-LIKE 27"
"4595","AT3G48750",-0.273540661507268,6.21840794005656,4.30423836864255,0.0380175149508113,0.278011868852483,"CDC2;CDC2A;CDC2AAT;CDK2;CDKA1;CDKA;1","cell division control 2;NA;NA;NA;NA;NA"
"4596","AT4G36020",-0.380392925817578,5.05967870805427,4.30307780103616,0.0380434647595251,0.278141101577363,"AtCSP1;CSDP1;CSP1","NA;cold shock domain protein 1;cold shock protein 1"
"4597","AT1G62333",-1.40714785740883,-0.949060100877204,4.30155296100724,0.0380775877693247,0.27833002049703,NA,NA
"4598","AT4G19860",0.414803674519587,7.51618679024599,4.29732930019942,0.0381722728270709,0.278961442265167,NA,NA
"4599","AT5G16486",1.5056060451028,-1.19846977925314,4.29656770632155,0.0381893723080295,0.27902572043801,NA,NA
"4600","AT5G47680",-0.335739775669847,5.82772043271426,4.29582542726054,0.0382060458542069,0.279086859302839,"AtTRM10;TRM10","NA;tRNA modification 10"
"4601","AT3G20450",-0.469948742760039,2.08383913734558,4.2943935260454,0.0382382316941443,0.2792612608969,NA,NA
"4602","AT4G00210",-1.04448416429939,-0.415531389931091,4.29402229180771,0.0382465808228609,0.279261540375874,"LBD31","LOB domain-containing protein 31"
"4603","AT4G19850",-1.76344917689807,-1.49741406229544,4.29272027475825,0.0382758785410591,0.279411013342604,"AN3;ATPP2-A2;PP2-A2;PP2A2","ArathNictaba 3;ARABIDOPSIS THALIANA PHLOEM PROTEIN 2-A2;phloem protein 2-A2;NA"
"4604","AT4G19050",-0.611142711643097,1.50202013244253,4.29210409282647,0.0382897519393891,0.279411013342604,NA,NA
"4605","AT3G57030",-0.318621304484564,5.06646494272028,4.29174552432056,0.0382978275714842,0.279411013342604,NA,NA
"4606","AT5G35320",0.352576088225985,4.73521298835738,4.29163517077954,0.0383003132984952,0.279411013342604,NA,NA
"4607","AT5G52030",0.458824789828272,2.8975776537162,4.28962096774862,0.038345713194588,0.279681496584447,NA,NA
"4608","AT3G29290",-0.434256752910203,3.02125818564149,4.28629982840357,0.03842069451641,0.280167573164152,"emb2076","embryo defective 2076"
"4609","AT3G08640",-0.283754004567326,5.96553685834961,4.28484570057643,0.0384535727085003,0.280346485170542,"RER3","RETICULATA-RELATED 3"
"4610","AT1G80420",0.293381496891593,4.95087806758398,4.28270228276642,0.0385020897104926,0.28063930985943,"ATXRCC1;XRCC1","NA;homolog of X-ray repair cross complementing 1"
"4611","AT4G11420",-0.295125268302474,8.37851964081581,4.28114102245411,0.0385374697711056,0.280784658408977,"ATEIF3A-1;ATTIF3A1;EIF3A;EIF3A-1;TIF3A1","NA;NA;eukaryotic translation initiation factor 3A;NA;NA"
"4612","AT2G30360",0.57404422615795,5.24865417685625,4.28108486208744,0.0385387430683353,0.280784658408977,"CIPK11;PKS5;SIP4;SNRK3.22","CBL-INTERACTING PROTEIN KINASE 11;PROTEIN KINASE SOS2-LIKE 5;SOS3-interacting protein 4;SNF1-RELATED PROTEIN KINASE 3.22"
"4613","AT3G02050",-0.318749303515627,4.87944219201008,4.27987273598528,0.0385662357778786,0.2809240525923,"ATKT4;ATKUP3;KUP3","ARABIDOPSIS THALIANA POTASSIUM TRANSPORTER 4;NA;K+ uptake transporter 3"
